"","gs","uniqueID","sc","year","round","fdate","site","AM_PM","transect","treatment","L_R","genus","species","ssp","sex","detby","Taxonomy_notes","det_date","basicID","non_bee_desc1","plant_code","plant_genus_2013","plant_species_2013","plant_genus","plant_species","genus_species","planted","coll","lat","lon","spec_notes","plant_check1","plant_check2","error_redo","problem.","meanIT","meantongue"
"1132","Lasioglossum_pectorale","NAT.CIG2012_1125","2012_BWT",2012,3,"8/7/12","BW","AM",4,"T","R","Lasioglossum","pectorale","","f","J.Gibbs","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.536073,-74.932563,"",NA,"","","",1.407923077,1.916526624
"1133","Lasioglossum_pectorale","NAT.CIG2012_1127","2012_DET",2012,3,"8/2/12","DF","AM",1,"T","L","Lasioglossum","pectorale","","f","J.Gibbs","","0000-00-00","bee",NA,"CHFA2","Chamaecrista","fasciculata","Chamaecrista","fasciculata","Chamaecrista_fasciculata","yes","DPC",39.9198,-74.790006,"",NA,"","","",1.407923077,1.916526624
"1134","Lasioglossum_pectorale","NAT.CIG2012_1124","2012_BWT",2012,2,"7/2/12","BW","AM",2,"T","L","Lasioglossum","pectorale","","f","J.Gibbs","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.536073,-74.932563,"",NA,"","","",1.407923077,1.916526624
"1135","Lasioglossum_pectorale","NAT.CIG2012_1130","2012_BWT",2012,4,"8/23/12","BW","AM",3,"T","L","Lasioglossum","pectorale","","m","J.Gibbs","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.536073,-74.932563,"",NA,"","","",1.407923077,1.916526624
"1136","Megachile_rotundata","NAT.CIG2012_1274","2012_DEC",2012,2,"7/3/12","DF","PM",3,"C","R","Megachile","rotundata","","","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","GKN",39.919101,-74.790498,"",1,"","","",2.5,4.506755681
"1137","Coelioxys_hunteri","NAT.CIG2012_0845","2012_DET",2012,2,"7/3/12","DF","AM",1,"T","L","Coelioxys","hunteri","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","BGJ",39.9198,-74.790006,"",NA,"Synocoelioxys","","",2.109,3.82785187
"1138","Agapostemon_sericeus","NAT.CIG2012_0023","2012_DET",2012,2,"7/3/12","DF","AM",3,"T","L","Agapostemon","sericeus","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",1.896,2.550374081
"1139","Andrena_rudbeckiae","NAT.CIG2012_0032","2012_DET",2012,2,"7/3/12","DF","AM",3,"T","R","Andrena","rudbeckiae","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",2.689,2.739763247
"1140","Megachile_inimica","NAT.CIG2012_1226","2012_MAT",2012,3,"8/8/12","MA","PM",1,"T","L","Megachile","inimica","sayi","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.263113,-74.719499,"",NA,"","","",2.943666667,5.271991379
"1141","Megachile_inimica","NAT.CIG2012_1224","2012_BWT",2012,4,"8/23/12","BW","PM",1,"T","R","Megachile","inimica","sayi","f","J.Ascher","","0000-00-00","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","Gaillardia_pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",2.943666667,5.271991379
"1142","Megachile_inimica","NAT.CIG2012_1225","2012_MAC",2012,4,"8/22/12","MA","PM",1,"C","L","Megachile","inimica","sayi","f","J.Ascher","","0000-00-00","bee",NA,"EUHY","Eupatorium","hyssopifolium","Eupatorium","hyssopifolium","Eupatorium_hyssopifolium","no","DPC",39.264481,-74.719008,"",1,"","","",2.943666667,5.271991379
"1143","Megachile_inimica","NAT.CIG2012_1222","2012_DET",2012,2,"7/3/12","DF","AM",3,"T","L","Megachile","inimica","sayi","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",2.943666667,5.271991379
"1144","Megachile_inimica","NAT.CIG2012_1223","2012_BWT",2012,3,"8/7/12","BW","PM",4,"T","L","Megachile","inimica","sayi","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.536073,-74.932563,"",NA,"","","",2.943666667,5.271991379
"1145","Bombus_citrinus","NAT.CIG2012_0142","2012_DET",2012,2,"7/3/12","DF","AM",4,"T","R","Bombus","citrinus","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",4.092533333,8.239334597
"1146","Bombus_citrinus","NAT.CIG2012_0141","2012_DET",2012,2,"7/3/12","DF","AM",4,"T","L","Bombus","citrinus","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",4.092533333,8.239334597
"1147","Bombus_citrinus","NAT.CIG2012_0140","2012_DET",2012,2,"7/3/12","DF","AM",4,"T","L","Bombus","citrinus","","m","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",39.9198,-74.790006,"",NA,"","","",4.092533333,8.239334597
"1148","Augochlorella_aurata","NAT.CIG2012_0063","2012_BWC",2012,3,"8/7/12","BW","AM",1,"C","R","Augochlorella","aurata","","f","J.Ascher","","0000-00-00","bee",NA,"HYPE","Hypericum","perforatum","Hypericum","perforatum","Hypericum_perforatum","no","JWB",39.536493,-74.934855,"",1,"Buttercup-like","","",1.488846154,2.022157213
"1149","Augochlorella_aurata","NAT.CIG2012_0065","2012_BWC",2012,3,"8/7/12","BW","AM",2,"C","R","Augochlorella","aurata","","f","J.Ascher","","0000-00-00","bee",NA,"HYPE","Hypericum","perforatum","Hypericum","perforatum","Hypericum_perforatum","no","BGJ",39.536493,-74.934855,"",1,"Buttercup-like","","",1.488846154,2.022157213
"1150","Augochlorella_aurata","NAT.CIG2012_0061","2012_ABT",2012,3,"8/9/12","AB","AM",2,"T","L","Augochlorella","aurata","","f","J.Ascher","","0000-00-00","bee",NA,"HEHE5","Heliopsis","helianthoides","Heliopsis","helianthoides","Heliopsis_helianthoides","yes","DPC",39.780504,-74.767308,"",NA,"","","",1.488846154,2.022157213
"1151","Augochlorella_aurata","NAT.CIG2012_0060","2012_ABT",2012,3,"8/9/12","AB","AM",2,"T","L","Augochlorella","aurata","","f","J.Ascher","","0000-00-00","bee",NA,"HEHE5","Heliopsis","helianthoides","Heliopsis","helianthoides","Heliopsis_helianthoides","yes","DPC",39.780504,-74.767308,"",NA,"","","",1.488846154,2.022157213
"1152","Augochlorella_aurata","NAT.CIG2012_0066","2012_BWC",2012,3,"8/7/12","BW","AM",2,"C","L","Augochlorella","aurata","","f","J.Ascher","","0000-00-00","bee",NA,"HYPE","Hypericum","perforatum","Hypericum","perforatum","Hypericum_perforatum","no","BGJ",39.536493,-74.934855,"",1,"Buttercup-like","","",1.488846154,2.022157213
"1153","Augochlorella_aurata","NAT.CIG2012_0062","2012_BWC",2012,3,"8/7/12","BW","AM",1,"C","R","Augochlorella","aurata","","f","J.Ascher","","0000-00-00","bee",NA,"HYPE","Hypericum","perforatum","Hypericum","perforatum","Hypericum_perforatum","no","JWB",39.536493,-74.934855,"",1,"Buttercup-like aka Yellow5","","",1.488846154,2.022157213
"1154","Augochlorella_aurata","NAT.CIG2012_0068","2012_ROC",2012,3,"7/24/12","RO","PM",2,"C","L","Augochlorella","aurata","","f","J.Ascher","","0000-00-00","bee",NA,"MOFI","Monarda","fistulosa","Monarda","fistulosa","Monarda_fistulosa","no","BGJ",40.885194,-75.013669,"",NA,"","","",1.488846154,2.022157213
"1155","Augochlorella_aurata","NAT.CIG2012_0064","2012_BWC",2012,3,"8/7/12","BW","AM",4,"C","L","Augochlorella","aurata","","f","J.Ascher","","0000-00-00","bee",NA,"HYPE","Hypericum","perforatum","Hypericum","perforatum","Hypericum_perforatum","no","GKN",39.536493,-74.934855,"",1,"Buttercup-like","","",1.488846154,2.022157213
"1156","Augochlorella_aurata","NAT.CIG2012_0070","2012_ROC",2012,3,"7/24/12","RO","AM",4,"C","L","Augochlorella","aurata","","f","J.Ascher","","0000-00-00","bee",NA,"CESTM","Centaurea","stoebe","Centaurea","maculosa","Centaurea_maculosa","no","GKN",40.885194,-75.013669,"",1,"","","",1.488846154,2.022157213
"1157","Augochlorella_aurata","NAT.CIG2012_0067","2012_ROC",2012,3,"7/24/12","RO","AM",4,"C","L","Augochlorella","aurata","","f","J.Ascher","","0000-00-00","bee",NA,"ACMI2","Achillea","millefolium","Achillea","millefolium","Achillea_millefolium","no","GKN",40.885194,-75.013669,"",NA,"","","",1.488846154,2.022157213
"1158","Augochlorella_aurata","NAT.CIG2012_0069","2012_ROC",2012,3,"7/24/12","RO","PM",2,"C","R","Augochlorella","aurata","","f","J.Ascher","","0000-00-00","bee",NA,"CESTM","Centaurea","stoebe","Centaurea","maculosa","Centaurea_maculosa","no","BGJ",40.885194,-75.013669,"",1,"","","",1.488846154,2.022157213
"1159","Lasioglossum_coreopsis","NAT.CIG2012_1102","2012_MAC",2012,1,"6/14/12","MA","AM",1,"C","R","Lasioglossum","coreopsis","","f","J.Gibbs","","0000-00-00","bee",NA,"HIPR3","Hieracium","praealtum","Hieracium","praealtum","Hieracium_praealtum","no","BGJ",39.264481,-74.719008,"",NA,"","","",0.911375,1.262374791
"1160","Lasioglossum_coreopsis","NAT.CIG2012_1106","2012_MAC",2012,2,"6/28/12","MA","AM",4,"C","L","Lasioglossum","coreopsis","","f","J.Gibbs","","0000-00-00","bee",NA,"HIPR3","Hieracium","praealtum","Hieracium","praealtum","Hieracium_praealtum","no","JWB",39.264481,-74.719008,"",NA,"","","",0.911375,1.262374791
"1161","Lasioglossum_coreopsis","NAT.CIG2012_1103","2012_MAC",2012,1,"6/14/12","MA","AM",4,"C","L","Lasioglossum","coreopsis","","f","J.Gibbs","","0000-00-00","bee",NA,"SIAN3","Sisyrinchium","angustifolium","Sisyrinchium","angustifolium","Sisyrinchium_angustifolium","no","DPC",39.264481,-74.719008,"",NA,"","","",0.911375,1.262374791
"1162","Lasioglossum_coreopsis","NAT.CIG2012_1188","2012_MAC",2012,3,"8/8/12","MA","AM",2,"C","L","Lasioglossum","coreopsis","","f","J.Gibbs","","0000-00-00","bee",NA,"STUM2","Strophostyles","umbellata","Strophostyles","umbellata","Strophostyles_umbellata","no","BGJ",39.264481,-74.719008,"",1,"","","",0.911375,1.262374791
"1163","Lasioglossum_coreopsis","NAT.CIG2012_1100","2012_ABT",2012,3,"8/9/12","AB","AM",4,"T","R","Lasioglossum","coreopsis","","f","J.Gibbs","","0000-00-00","bee",NA,"HIPR3","Hieracium","praealtum","Hieracium","praealtum","Hieracium_praealtum","no","DPC",39.780504,-74.767308,"",NA,"","","",0.911375,1.262374791
"1164","Lasioglossum_coreopsis","NAT.CIG2012_1105","2012_MAC",2012,2,"6/28/12","MA","AM",2,"C","L","Lasioglossum","coreopsis","","f","J.Gibbs","","0000-00-00","bee",NA,"HIPR3","Hieracium","praealtum","Hieracium","praealtum","Hieracium_praealtum","no","BGJ",39.264481,-74.719008,"",NA,"","","",0.911375,1.262374791
"1165","Lasioglossum_coreopsis","NAT.CIG2012_1101","2012_MAC",2012,1,"6/14/12","MA","PM",3,"C","R","Lasioglossum","coreopsis","","f","J.Gibbs","","0000-00-00","bee",NA,"APCA","Apocynum","cannabinum","Apocynum","cannabinum","Apocynum_cannabinum","no","GKN",39.264481,-74.719008,"",NA,"","","",0.911375,1.262374791
"1166","Lasioglossum_coreopsis","NAT.CIG2012_1099","2012_ABT",2012,4,"8/30/12","AB","PM",2,"T","L","Lasioglossum","coreopsis","","f","J.Gibbs","","0000-00-00","bee",NA,"HEHE5","Heliopsis","helianthoides","Heliopsis","helianthoides","Heliopsis_helianthoides","yes","JWB",39.780504,-74.767308,"",NA,"","","",0.911375,1.262374791
"1167","Lasioglossum_coreopsis","NAT.CIG2012_1109","2012_MAC",2012,4,"8/22/12","MA","AM",4,"C","R","Lasioglossum","coreopsis","","f","J.Gibbs","","0000-00-00","bee",NA,"0","unknown","unknown","Pyrrhopappus","carolinianus","Pyrrhopappus_carolinianus","no","BGJ",39.264481,-74.719008,"",1,"unknown plant","","",0.911375,1.262374791
"1168","Lasioglossum_coreopsis","NAT.CIG2012_1189","2012_MAC",2012,3,"8/8/12","MA","AM",4,"C","R","Lasioglossum","coreopsis","","f","J.Gibbs","","0000-00-00","bee",NA,"HYCA7","Hypericum","canadense","Hypericum","canadense","Hypericum_canadense","no","BGJ",39.264481,-74.719008,"",1,"","","",0.911375,1.262374791
"1169","Melissodes_denticulata","NAT.CIG2012_1289","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","L","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","BGJ",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1170","Melissodes_denticulata","NAT.CIG2012_1296","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1171","Melissodes_denticulata","NAT.CIG2012_1295","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1172","Melissodes_denticulata","NAT.CIG2012_1293","2012_ALC",2012,3,"7/27/12","AL","PM",2,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1173","Melissodes_denticulata","NAT.CIG2012_1309","2012_ALC",2012,3,"7/27/12","AL","PM",1,"C","L","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1174","Melissodes_denticulata","NAT.CIG2012_1301","2012_ALT",2012,3,"7/27/12","AL","PM",3,"T","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"RUHI2","Rudbeckia","hirta","Rudbeckia","hirta","Rudbeckia_hirta","yes","GKN",40.926863,-74.813052,"",NA,"","","",2.436333333,5.00779846
"1175","Melissodes_denticulata","NAT.CIG2012_1291","2012_ALC",2012,3,"7/27/12","AL","PM",4,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","BGJ",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1176","Melissodes_denticulata","NAT.CIG2012_1304","2012_ALC",2012,3,"7/27/12","AL","AM",2,"C","R","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1177","Melissodes_denticulata","NAT.CIG2012_1299","2012_ALC",2012,3,"7/27/12","AL","PM",1,"C","L","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1178","Melissodes_denticulata","NAT.CIG2012_1292","2012_ALC",2012,3,"7/27/12","AL","PM",2,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1179","Melissodes_denticulata","NAT.CIG2012_1302","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","L","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","BGJ",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1180","Melissodes_denticulata","NAT.CIG2012_1288","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","L","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","BGJ",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1181","Melissodes_denticulata","NAT.CIG2012_1290","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","L","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","BGJ",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1182","Melissodes_denticulata","NAT.CIG2012_1303","2012_ALC",2012,3,"7/27/12","AL","PM",4,"C","R","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","BGJ",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1183","Melissodes_denticulata","NAT.CIG2012_1307","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","R","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1184","Melissodes_denticulata","NAT.CIG2012_1305","2012_ALC",2012,3,"7/27/12","AL","PM",2,"C","R","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1185","Melissodes_denticulata","NAT.CIG2012_1298","2012_ALC",2012,3,"7/27/12","AL","PM",1,"C","L","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1186","Melissodes_denticulata","NAT.CIG2012_1311","2012_ALC",2012,3,"7/27/12","AL","PM",3,"C","L","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1187","Melissodes_denticulata","NAT.CIG2012_1310","2012_ALC",2012,3,"7/27/12","AL","PM",3,"C","R","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1188","Melissodes_denticulata","NAT.CIG2012_1294","2012_ALC",2012,3,"7/27/12","AL","PM",2,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","DPC",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1189","Melissodes_denticulata","NAT.CIG2012_1297","2012_ALC",2012,3,"7/27/12","AL","AM",1,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1190","Melissodes_denticulata","NAT.CIG2012_1308","2012_ALC",2012,3,"7/27/12","AL","AM",1,"C","R","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1191","Melissodes_denticulata","NAT.CIG2012_1300","2012_ALC",2012,3,"7/27/12","AL","PM",3,"C","R","Melissodes","denticulata","","f","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1192","Melissodes_denticulata","NAT.CIG2012_1306","2012_ALC",2012,3,"7/27/12","AL","AM",4,"C","R","Melissodes","denticulata","","m","J.Ascher","","0000-00-00","bee",NA,"VENO","Vernonia","noveboracensis","Vernonia","noveboracensis","Vernonia_noveboracensis","no","GKN",40.92378,-74.813615,"",NA,"","","",2.436333333,5.00779846
"1193","Hylaeus_modestus","NAT.CIG2012_1083","2012_DEC",2012,3,"8/2/12","DF","PM",2,"C","R","Hylaeus","modestus","","m","J.Ascher","","0000-00-00","bee",NA,"ERPH","Erigeron","philadelphicus","Erigeron","species","Erigeron_species","no","GKN",39.919101,-74.790498,"",1,"","","",1.063,0.911948651
"1194","Hylaeus_mesillae","NAT.CIG2012_1082","2012_ALC",2012,4,"8/29/12","AL","AM",1,"C","L","Hylaeus","mesillae","cressoni","f","J.Ascher","","0000-00-00","bee",NA,"SOCA6","Solidago","canadensis","Solidago","canadensis","Solidago_canadensis","no","BGJ",40.92378,-74.813615,"",1,"","","",0.98,0.843481349
"1195","Hylaeus_affinis_modestus","NAT.CIG2012_1077","2012_DEC",2012,4,"8/31/12","DF","AM",4,"C","L","Hylaeus","affinis_modestus","","","J.Ascher","","0000-00-00","bee",NA,"CHFA2","Chamaecrista","fasciculata","Chamaecrista","fasciculata","Chamaecrista_fasciculata","no","BGJ",39.919101,-74.790498,"",1,"Yellow pea","","",1.216454545,1.037983623
"1196","Hylaeus_affinis_modestus","NAT.CIG2012_1080","2012_ROT",2012,4,"8/24/12","RO","AM",2,"T","L","Hylaeus","affinis_modestus","","","J.Ascher","","0000-00-00","bee",NA,"COLA5","Coreopsis ","lanceolata","Coreopsis","lanceolata","Coreopsis_lanceolata","yes","GKN",40.884492,-75.012517,"",NA,"","","",1.216454545,1.037983623
"1197","Hylaeus_affinis_modestus","NAT.CIG2012_1084","2012_ALC",2012,4,"8/29/12","AL","AM",3,"C","L","Hylaeus","affinis_modestus","","","J.Gibbs","","0000-00-00","bee",NA,"SOCA6","Solidago","canadensis","Solidago","canadensis","Solidago_canadensis","no","BGJ",40.92378,-74.813615,"",1,"","","",1.216454545,1.037983623
