uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,gs,,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,genus_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,
XCIG2014_2306,2014_FHT,2014,2,7/18/14,FH,AM,1,T,NULL,Augochlora,pura,Augochlora_pura,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2307,2014_FHT,2014,2,7/18/14,FH,AM,1,T,NULL,Augochlora,pura,Augochlora_pura,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2308,2014_FHT,2014,2,7/18/14,FH,AM,1,T,NULL,Augochlorella,persimilis,Augochlorella_persimilis,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2309,2014_FHT,2014,2,7/18/14,FH,AM,1,T,NULL,Augochlorella,persimilis,Augochlorella_persimilis,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2310,2014_FHT,2014,2,7/18/14,FH,AM,1,T,NULL,Augochlorella,persimilis,Augochlorella_persimilis,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2311,2014_FHT,2014,2,7/18/14,FH,AM,1,T,NULL,Augochlorella,persimilis,Augochlorella_persimilis,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2364,2014_FHT,2014,2,7/18/14,FH,AM,2,T,NULL,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,Gibbs,,12/1/14,bee,NA,PLLA,NA,NA,Plantago,lanceolata,Plantago_lanceolata,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2314,2014_FHT,2014,2,7/18/14,FH,AM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2315,2014_FHT,2014,2,7/18/14,FH,AM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2316,2014_FHT,2014,2,7/18/14,FH,AM,2,T,NULL,Augochlorella,persimilis,Augochlorella_persimilis,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2317,2014_FHT,2014,2,7/18/14,FH,AM,2,T,NULL,Augochlorella,aurata,Augochlorella_aurata,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2363,2014_FHT,2014,2,7/18/14,FH,AM,2,T,NULL,Lasioglossum,versatum,Lasioglossum_versatum,,f,Gibbs,,12/1/14,bee,NA,PLLA,NA,NA,Plantago,lanceolata,Plantago_lanceolata,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2365,2014_FHT,2014,2,7/18/14,FH,AM,2,T,NULL,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,Gibbs,,12/1/14,bee,NA,PLLA,NA,NA,Plantago,lanceolata,Plantago_lanceolata,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2366,2014_FHT,2014,2,7/18/14,FH,AM,2,T,NULL,Lasioglossum,illinoense,Lasioglossum_illinoense,,m,Gibbs,,12/1/14,bee,NA,PLLA,NA,NA,Plantago,lanceolata,Plantago_lanceolata,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2367,2014_FHT,2014,2,7/18/14,FH,AM,2,T,NULL,Lasioglossum,illinoense,Lasioglossum_illinoense,,f,Gibbs,,12/1/14,bee,NA,PLLA,NA,NA,Plantago,lanceolata,Plantago_lanceolata,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2368,2014_FHT,2014,2,7/18/14,FH,AM,2,T,NULL,Lasioglossum,weemsi,Lasioglossum_weemsi,,f,Gibbs,,12/1/14,bee,NA,PLLA,NA,NA,Plantago,lanceolata,Plantago_lanceolata,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2226,2014_FHT,2014,2,7/18/14,FH,PM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2227,2014_FHT,2014,2,7/18/14,FH,PM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2228,2014_FHT,2014,2,7/18/14,FH,PM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2229,2014_FHT,2014,2,7/18/14,FH,PM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2230,2014_FHT,2014,2,7/18/14,FH,PM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2231,2014_FHT,2014,2,7/18/14,FH,PM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2232,2014_FHT,2014,2,7/18/14,FH,PM,1,T,NULL,Bombus,fervidus,Bombus_fervidus,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2233,2014_FHT,2014,2,7/18/14,FH,PM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2234,2014_FHT,2014,2,7/18/14,FH,PM,1,T,NULL,Bombus,perplexus,Bombus_perplexus,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2235,2014_FHT,2014,2,7/18/14,FH,PM,1,T,NULL,Bombus,perplexus,Bombus_perplexus,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2240,2014_FHT,2014,2,7/18/14,FH,PM,1,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,ACMI2,NA,NA,Achillea,millefolium,Achillea_millefolium,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2279,2014_FHT,2014,2,7/18/14,FH,PM,1,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,RUHI2,NA,NA,Rudbeckia,hirta,Rudbeckia_hirta,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2238,2014_FHT,2014,2,7/18/14,FH,PM,2,T,NULL,Lasioglossum,versatum,Lasioglossum_versatum,,f,Gibbs,,12/1/14,bee,NA,PLLA,NA,NA,Plantago,lanceolata,Plantago_lanceolata,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2239,2014_FHT,2014,2,7/18/14,FH,PM,2,T,NULL,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,Gibbs,,12/1/14,bee,NA,PLLA,NA,NA,Plantago,lanceolata,Plantago_lanceolata,NA,MR,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2287,2014_FHT,2014,2,7/18/14,FH,PM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2288,2014_FHT,2014,2,7/18/14,FH,PM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2289,2014_FHT,2014,2,7/18/14,FH,PM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MEAR4,NA,NA,Mentha,arvensis,Mentha_arvensis,NA,KH,40.695583,-74.755843,NA,NA,NA,NA,
XCIG2014_2155,2014_MAC,2014,2,7/17/14,MA,AM,1,C,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,Linum,NA,NA,NA,NA,NA_NA,NA,MR,39.264481,-74.719008,NA,NA,NA,NA,
XCIG2014_2136,2014_MAC,2014,2,7/17/14,MA,AM,2,C,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,Hierac,NA,NA,NA,NA,NA_NA,NA,MR,39.264481,-74.719008,NA,NA,NA,NA,
XCIG2014_2110,2014_MAT,2014,2,7/17/14,MA,AM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2111,2014_MAT,2014,2,7/17/14,MA,AM,1,T,NULL,Bombus,pensylvanicus,Bombus_pensylvanicus,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2112,2014_MAT,2014,2,7/17/14,MA,AM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2113,2014_MAT,2014,2,7/17/14,MA,AM,1,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2114,2014_MAT,2014,2,7/17/14,MA,AM,1,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2140,2014_MAT,2014,2,7/17/14,MA,AM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2141,2014_MAT,2014,2,7/17/14,MA,AM,1,T,NULL,Agapostemon,virescens,Agapostemon_virescens,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2142,2014_MAT,2014,2,7/17/14,MA,AM,1,T,NULL,Agapostemon,virescens,Agapostemon_virescens,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2143,2014_MAT,2014,2,7/17/14,MA,AM,1,T,NULL,Agapostemon,virescens,Agapostemon_virescens,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2144,2014_MAT,2014,2,7/17/14,MA,AM,1,T,NULL,Agapostemon,virescens,Agapostemon_virescens,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2154,2014_MAT,2014,2,7/17/14,MA,AM,1,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,Solanum carolinense,NA,NA,Solanum,carolinense,Solanum_carolinense,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2124,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Megachile,mendica,Megachile_mendica,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2125,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Megachile,mendica,Megachile_mendica,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2126,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Megachile,frugalis,Megachile_frugalis,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2127,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Megachile,mendica,Megachile_mendica,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2128,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2129,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2130,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2131,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Megachile,xylocopoides,Megachile_xylocopoides,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2132,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2133,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Agapostemon,virescens,Agapostemon_virescens,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2134,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Agapostemon,virescens,Agapostemon_virescens,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2135,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Agapostemon,virescens,Agapostemon_virescens,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2164,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2165,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2166,2014_MAT,2014,2,7/17/14,MA,AM,2,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2158,2014_MAT,2014,2,7/17/14,MA,PM,1,T,NULL,Ceratina,strenua,Ceratina_strenua,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2159,2014_MAT,2014,2,7/17/14,MA,PM,1,T,NULL,Halictus,ligatus,Halictus_ligatus,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2160,2014_MAT,2014,2,7/17/14,MA,PM,1,T,NULL,Agapostemon,virescens,Agapostemon_virescens,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2161,2014_MAT,2014,2,7/17/14,MA,PM,1,T,NULL,Agapostemon,splendens,Agapostemon_splendens,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2162,2014_MAT,2014,2,7/17/14,MA,PM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2163,2014_MAT,2014,2,7/17/14,MA,PM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2167,2014_MAT,2014,2,7/17/14,MA,PM,1,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2168,2014_MAT,2014,2,7/17/14,MA,PM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2169,2014_MAT,2014,2,7/17/14,MA,PM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2170,2014_MAT,2014,2,7/17/14,MA,PM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2171,2014_MAT,2014,2,7/17/14,MA,PM,1,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2148,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Bombus,bimaculatus,Bombus_bimaculatus,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2115,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2116,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2117,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2118,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2119,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2120,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Coelioxys,sayi,Coelioxys_sayi,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2121,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Megachile,mendica,Megachile_mendica,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2122,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Megachile,mendica,Megachile_mendica,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2123,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Agapostemon,splendens,Agapostemon_splendens,,m,Gibbs,,12/1/14,bee,NA,HEDE,NA,NA,Helianthus,decapetalus,Helianthus_decapetalus,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2149,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2150,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2151,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2152,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Bombus,impatiens,Bombus_impatiens,,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2153,2014_MAT,2014,2,7/17/14,MA,PM,2,T,NULL,Bombus,griseocollis,Bombus_griseocollis,,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,Monarda_fistulosa,NA,MR,39.263113,-74.719499,NA,NA,NA,NA,
XCIG2014_2411,2014_MEC,2014,2,7/18/14,ME,AM,1,C,NULL,Andrena,wilkella,Andrena_wilkella,,m,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,Apocynum_cannabinum,NA,JZ,40.47774,-74.51788,NA,NA,NA,NA,
XCIG2014_2412,2014_MEC,2014,2,7/18/14,ME,AM,1,C,NULL,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,Apocynum_cannabinum,NA,JZ,40.47774,-74.51788,NA,NA,NA,NA,
XCIG2014_2413,2014_MEC,2014,2,7/18/14,ME,AM,1,C,NULL,Lasioglossum,versatum,Lasioglossum_versatum,,f,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,Apocynum_cannabinum,NA,JZ,40.47774,-74.51788,NA,NA,NA,NA,
XCIG2014_2414,2014_MEC,2014,2,7/18/14,ME,AM,1,C,NULL,Lasioglossum,ephialtum,Lasioglossum_ephialtum,,f,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,Apocynum_cannabinum,NA,JZ,40.47774,-74.51788,NA,NA,NA,NA,
XCIG2014_2415,2014_MEC,2014,2,7/18/14,ME,AM,1,C,NULL,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,Gibbs,,12/1/14,bee,NA,APCA,NA,NA,Apocynum,cannabinum,Apocynum_cannabinum,NA,JZ,40.47774,-74.51788,NA,NA,NA,NA,
