uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,ssp,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,problem.,Problem,status,project
XCIG2014_1405,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1406,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1407,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1408,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1409,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1410,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,bimaculatus,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1411,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,griseocollis,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1412,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1413,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1414,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1415,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1416,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1417,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1418,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1421,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,HEHE5,NA,NA,Heliopsis,helianthoides,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1422,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,HEHE5,NA,NA,Heliopsis,helianthoides,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1423,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Melissodes,illata,NA,m,Gibbs,,12/1/14,bee,NA,HEHE5,NA,NA,Heliopsis,helianthoides,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,KEPT,NJ_CIG
XCIG2014_1424,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,TRRE3,NA,NA,Trifolium,repens,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1425,2014_ABC,2014,2,2014-07-05,AB,AM,2,C,NULL,Bombus,griseocollis,NA,m,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,MR,39.772882,-74.772184,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1426,2014_ABC,2014,2,2014-07-05,AB,AM,2,C,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,MR,39.772882,-74.772184,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1427,2014_ABC,2014,2,2014-07-05,AB,AM,2,C,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,MR,39.772882,-74.772184,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1428,2014_ABC,2014,2,2014-07-05,AB,AM,2,C,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,MR,39.772882,-74.772184,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1429,2014_ABC,2014,2,2014-07-05,AB,AM,2,C,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,MR,39.772882,-74.772184,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1430,2014_ABC,2014,2,2014-07-05,AB,AM,2,C,NULL,Bombus,griseocollis,NA,m,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,MR,39.772882,-74.772184,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1431,2014_ABC,2014,2,2014-07-05,AB,AM,2,C,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,MR,39.772882,-74.772184,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1432,2014_ABC,2014,2,2014-07-05,AB,AM,2,C,NULL,Lasioglossum,trigeminum,NA,f,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,MR,39.772882,-74.772184,NA,NA,NA,NA,NA,NA,KEPT,NJ_CIG
XCIG2014_1433,2014_ABC,2014,2,2014-07-05,AB,AM,2,C,NULL,Lasioglossum,callidum,NA,f,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,MR,39.772882,-74.772184,NA,NA,NA,NA,NA,NA,KEPT,NJ_CIG
XCIG2014_1434,2014_ABC,2014,2,2014-07-05,AB,AM,2,C,NULL,Lasioglossum,trigeminum,NA,f,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,MR,39.772882,-74.772184,NA,NA,NA,NA,NA,NA,KEPT,NJ_CIG
XCIG2014_1435,2014_ABC,2014,2,2014-07-05,AB,AM,2,C,NULL,Lasioglossum,trigeminum,NA,f,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,MR,39.772882,-74.772184,NA,NA,NA,NA,NA,NA,KEPT,NJ_CIG
XCIG2014_1438,2014_ABC,2014,2,2014-07-05,AB,AM,2,C,NULL,Megachile,mendica,NA,m,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,MR,39.772882,-74.772184,NA,NA,NA,NA,NA,NA,KEPT,NJ_CIG
XCIG2014_1439,2014_ABC,2014,2,2014-07-05,AB,AM,2,C,NULL,Megachile,mendica,NA,m,Gibbs,,12/1/14,bee,NA,ASTU,NA,NA,Asclepias,tuberosa,NA,MR,39.772882,-74.772184,NA,NA,NA,NA,NA,NA,KEPT,NJ_CIG
XCIG2014_1440,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,bimaculatus,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1441,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1442,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1443,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1444,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1445,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,griseocollis,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1446,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1447,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1448,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1449,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1450,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1451,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,bimaculatus,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1452,2014_ABT,2014,2,2014-07-05,AB,PM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1453,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Lasioglossum,pilosum,NA,f,Gibbs,,12/1/14,bee,NA,TRRE3,NA,NA,Trifolium,repens,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,KEPT,NJ_CIG
XCIG2014_1454,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,HEHE5,NA,NA,Heliopsis,helianthoides,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1455,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,HEHE5,NA,NA,Heliopsis,helianthoides,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1456,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Megachile,mendica,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,KEPT,NJ_CIG
XCIG2014_1457,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Xylocopa,virginica,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1458,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Xylocopa,virginica,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1459,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1460,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1461,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1462,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1463,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1464,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,griseocollis,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1465,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1466,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,griseocollis,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1467,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,bimaculatus,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1468,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1469,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1470,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1471,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1472,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1473,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1474,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1475,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1476,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1477,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1478,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1479,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1480,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,bimaculatus,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1481,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1482,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1483,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1484,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1485,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1486,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1487,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1488,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1489,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1490,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,bimaculatus,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1491,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1492,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1493,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,bimaculatus,NA,m,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1494,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,MOFI,NA,NA,Monarda,fistulosa,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1495,2014_ABT,2014,2,2014-07-05,AB,PM,2,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,TRAR4,NA,NA,Trifolium,arvense,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1496,2014_ABT,2014,2,2014-07-05,AB,AM,2,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,TRRE3,NA,NA,Trifolium,repens,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1497,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,griseocollis,NA,f,Gibbs,,12/1/14,bee,NA,HEHE5,NA,NA,Heliopsis,helianthoides,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1498,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,HEHE5,NA,NA,Heliopsis,helianthoides,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
XCIG2014_1499,2014_ABT,2014,2,2014-07-05,AB,AM,1,T,NULL,Bombus,impatiens,NA,f,Gibbs,,12/1/14,bee,NA,HEHE5,NA,NA,Heliopsis,helianthoides,NA,MR,39.780504,-74.767308,NA,NA,NA,NA,NA,NA,ANSP 2015,NJ_CIG
