"","genus_species","gs","X","uniqueID","sc","year","round","fdate","site","AM_PM","transect","treatment","L_R","genus","species","ssp","sex","detby","Taxonomy_notes","det_date","basicID","non_bee_desc1","plant_code.x","plant_genus_2013","plant_species_2013","plant_genus.x","plant_species.x","planted","coll","lat","lon","spec_notes","plant_check1","plant_check2","error_redo","problem.","Problem","status","project","meanIT","meantongue","plant_code.y","depth","width","plant_genus.y","plant_species.y"
"5294","Gaillardia_pulchella","Halictus_ligatus",10730,"XCIG2013_2709","2013_BVT",2013,2,"7/5/13","BW","AM",2,"T","","Halictus","ligatus",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","MR",39.536073,-74.932563,"",3,NA,"",NA,NA,"KEPT","NJ_CIG",1.82,2.452153309,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5295","Gaillardia_pulchella","Lasioglossum_pilosum",10772,"XCIG2013_2756","2013_BVT",2013,2,"7/5/13","BW","AM",3,"T","","Lasioglossum","pilosum",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JZ",39.536073,-74.932563,"",3,NA,"",NA,NA,"KEPT","NJ_CIG",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5296","Gaillardia_pulchella","Bombus_impatiens",476,"NAT.CIG2012_0482","2012_BWT",2012,4,"8/23/12","BW","AM",2,"T","L","Bombus","impatiens","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",NA,"CHECK","Davis_CIG",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5297","Gaillardia_pulchella","Bombus_griseocollis",10761,"XCIG2013_2743","2013_BVT",2013,2,"7/5/13","BW","PM",3,"T","","Bombus","griseocollis",NA,"m","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JZ",39.536073,-74.932563,"",3,NA,"",NA,NA,"CHECK","NJ_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5298","Gaillardia_pulchella","Megachile_pugnata",2608,"NAT.CIG2012_1268","2012_BWT",2012,2,"7/2/12","BW","PM",2,"T","R","Megachile","pugnata","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",NA,"KEPT","Davis_CIG",3.1970625,5.70693187,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5299","Gaillardia_pulchella","Bombus_griseocollis",1939,"NAT.CIG2012_0586","2012_BWT",2012,1,"6/15/12","BW","AM",3,"T","L","Bombus","griseocollis","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",1,"","","",NA,"CHECK","Davis_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5300","Gaillardia_pulchella","Bombus_impatiens",448,"NAT.CIG2012_0454","2012_BWT",2012,4,"8/23/12","BW","AM",3,"T","L","Bombus","impatiens","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",NA,"CHECK","Davis_CIG",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5301","Gaillardia_pulchella","Halictus_ligatus_poeyi",885,"NAT.CIG2012_0904","2012_BWT",2012,3,"8/7/12","BW","AM",1,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",NA,"KEPT","Davis_CIG",1.700098312,2.296858078,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5302","Gaillardia_pulchella","Bombus_griseocollis",1938,"NAT.CIG2012_0585","2012_BWT",2012,1,"6/15/12","BW","AM",2,"T","R","Bombus","griseocollis","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",1,"","","",NA,"CHECK","Davis_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5303","Gaillardia_pulchella","Lasioglossum_pilosum",2484,"NAT.CIG2012_1144","2012_BWT",2012,4,"8/23/12","BW","AM",2,"T","R","Lasioglossum","pilosum","","f","J.Gibbs","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",NA,"KEPT","Davis_CIG",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5304","Gaillardia_pulchella","Bombus_impatiens",458,"NAT.CIG2012_0464","2012_BWT",2012,4,"8/23/12","BW","PM",3,"T","L","Bombus","impatiens","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",NA,"CHECK","Davis_CIG",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5305","Gaillardia_pulchella","Bombus_griseocollis",584,"NAT.CIG2012_0590","2012_BWT",2012,1,"6/15/12","BW","PM",4,"T","R","Bombus","griseocollis","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",NA,"CHECK","Davis_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5306","Gaillardia_pulchella","Bombus_griseocollis",267,"NAT.CIG2012_0272","2012_BWT",2012,3,"8/7/12","BW","AM",3,"T","L","Bombus","griseocollis","","m","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",NA,"CHECK","Davis_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5307","Gaillardia_pulchella","Bombus_griseocollis",1919,"NAT.CIG2012_0566","2012_BWT",2012,1,"6/15/12","BW","PM",3,"T","L","Bombus","griseocollis","","m","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",1,"","","",NA,"CHECK","Davis_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5308","Gaillardia_pulchella","Ceratina_calcarata",665,"NAT.CIG2012_0671","2012_BWT",2012,4,"8/23/12","BW","PM",3,"T","L","Ceratina","calcarata","","m","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",NA,"KEPT","Davis_CIG",1.261979592,2.663114517,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5309","Gaillardia_pulchella","Bombus_impatiens",1828,"NAT.CIG2012_0475","2012_BWT",2012,4,"8/23/12","BW","PM",1,"T","L","Bombus","impatiens","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",NA,"CHECK","Davis_CIG",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5310","Gaillardia_pulchella","Lasioglossum_pilosum",2540,"NAT.CIG2012_1200","2012_BWT",2012,3,"8/7/12","BW","AM",2,"T","L","Lasioglossum","pilosum","","f","J.Gibbs","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",1,"","","",NA,"KEPT","Davis_CIG",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5311","Gaillardia_pulchella","Bombus_impatiens",1832,"NAT.CIG2012_0479","2012_BWT",2012,4,"8/23/12","BW","PM",2,"T","L","Bombus","impatiens","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",NA,"CHECK","Davis_CIG",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5312","Gaillardia_pulchella","Bombus_griseocollis",10666,"XCIG2013_2639","2013_BVT",2013,2,"7/5/13","BW","PM",2,"T","","Bombus","griseocollis",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","MR",39.536073,-74.932563,"",3,NA,"",NA,NA,"CHECK","NJ_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5313","Gaillardia_pulchella","Bombus_griseocollis",258,"NAT.CIG2012_0263","2012_BWT",2012,2,"7/2/12","BW","AM",1,"T","R","Bombus","griseocollis","","m","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",NA,"CHECK","Davis_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5314","Gaillardia_pulchella","Bombus_impatiens",1835,"NAT.CIG2012_0482","2012_BWT",2012,4,"8/23/12","BW","AM",2,"T","L","Bombus","impatiens","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",NA,"CHECK","Davis_CIG",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5315","Gaillardia_pulchella","Bombus_impatiens",10739,"XCIG2013_2718","2013_BVT",2013,2,"7/5/13","BW","AM",2,"T","","Bombus","impatiens",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","MR",39.536073,-74.932563,"",3,NA,"",NA,NA,"CHECK","NJ_CIG",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5316","Gaillardia_pulchella","Halictus_ligatus_poeyi",880,"NAT.CIG2012_0899","2012_BWT",2012,3,"8/7/12","BW","PM",4,"T","R","Halictus","ligatus_poeyi","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",NA,"KEPT","Davis_CIG",1.700098312,2.296858078,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5317","Gaillardia_pulchella","Bombus_griseocollis",10670,"XCIG2013_2643","2013_BVT",2013,2,"7/5/13","BW","PM",2,"T","","Bombus","griseocollis",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","MR",39.536073,-74.932563,"",3,NA,"",NA,NA,"CHECK","NJ_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5318","Gaillardia_pulchella","Lasioglossum_pilosum",2542,"NAT.CIG2012_1202","2012_BWT",2012,3,"8/7/12","BW","PM",3,"T","L","Lasioglossum","pilosum","","f","J.Gibbs","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",NA,"KEPT","Davis_CIG",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5319","Gaillardia_pulchella","Megachile_mendica",2592,"NAT.CIG2012_1252","2012_BWT",2012,4,"8/23/12","BW","PM",4,"T","L","Megachile","mendica","","m","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",NA,"KEPT","Davis_CIG",2.838424242,5.090914714,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5320","Gaillardia_pulchella","Bombus_griseocollis",10728,"XCIG2013_2707","2013_BVT",2013,2,"7/5/13","BW","AM",2,"T","","Bombus","griseocollis",NA,"f","J_Gibbs","cf","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","MR",39.536073,-74.932563,"det_not_100percent",3,NA,"",NA,NA,"KEPT","NJ_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5321","Gaillardia_pulchella","Bombus_griseocollis",10695,"XCIG2013_2670","2013_BVT",2013,2,"7/5/13","BW","PM",2,"T","","Bombus","griseocollis",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","MR",39.536073,-74.932563,"",3,NA,"",NA,NA,"CHECK","NJ_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5322","Gaillardia_pulchella","Bombus_impatiens",464,"NAT.CIG2012_0470","2012_BWT",2012,4,"8/23/12","BW","PM",2,"T","R","Bombus","impatiens","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",NA,"CHECK","Davis_CIG",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5323","Gaillardia_pulchella","Bombus_impatiens",463,"NAT.CIG2012_0469","2012_BWT",2012,4,"8/23/12","BW","PM",2,"T","R","Bombus","impatiens","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",NA,"","","",NA,"CHECK","Davis_CIG",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5324","Gaillardia_pulchella","Melissodes_subillata",10748,"XCIG2013_2730","2013_BVT",2013,2,"7/5/13","BW","PM",3,"T","","Melissodes","subillata",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JZ",39.536073,-74.932563,"",3,NA,"",NA,NA,"KEPT","NJ_CIG",2.634846154,5.398892191,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5325","Gaillardia_pulchella","Bombus_griseocollis",10669,"XCIG2013_2642","2013_BVT",2013,2,"7/5/13","BW","PM",2,"T","","Bombus","griseocollis",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","MR",39.536073,-74.932563,"",3,NA,"",NA,NA,"CHECK","NJ_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5326","Gaillardia_pulchella","Ceratina_mikmaqi",738,"NAT.CIG2012_0744","2012_BWT",2012,1,"6/15/12","BW","PM",3,"T","L","Ceratina","mikmaqi","","f","J. Gibbs","","11/11/15","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","DPC",39.536073,-74.932563,"",1,"","","",NA,"KEPT","Davis_CIG",1.353354912,2.847966253,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5327","Gaillardia_pulchella","Bombus_impatiens",468,"NAT.CIG2012_0474","2012_BWT",2012,4,"8/23/12","BW","AM",3,"T","R","Bombus","impatiens","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","BGJ",39.536073,-74.932563,"",NA,"","","",NA,"CHECK","Davis_CIG",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5328","Gaillardia_pulchella","Bombus_impatiens",10835,"XCIG2013_4728","2013_BVT",2013,3,"7/30/13","BW","AM",1,"T","","Bombus","impatiens",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GP",39.536073,-74.932563,"",3,NA,"",NA,NA,"CHECK","NJ_CIG",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5329","Gaillardia_pulchella","Ceratina_calcarata",2906,"XCIG2014_1208","2014_BWT",2014,1,"6/18/14","BW","PM",2,"T","NULL","Ceratina","calcarata",NA,"f","Gibbs","","12/1/14","bee",NA,"GAPU",NA,NA,"Gaillardia","pulchella",NA,"JZ",39.536073,-74.932563,NA,NA,NA,NA,NA,NA,"KEPT","NJ_CIG",1.261979592,2.663114517,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5330","Gaillardia_pulchella","Megachile_inimica",1205,"NAT.CIG2012_1224","2012_BWT",2012,4,"8/23/12","BW","PM",1,"T","R","Megachile","inimica","sayi","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",NA,"KEPT","Davis_CIG",2.943666667,5.271991379,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5331","Gaillardia_pulchella","Lasioglossum_pilosum",1127,"NAT.CIG2012_1146","2012_BWT",2012,4,"8/23/12","BW","AM",4,"T","R","Lasioglossum","pilosum","","f","J.Gibbs","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",NA,"KEPT","Davis_CIG",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5332","Gaillardia_pulchella","Bombus_impatiens",10770,"XCIG2013_2754","2013_BVT",2013,2,"7/5/13","BW","AM",3,"T","","Bombus","impatiens",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JZ",39.536073,-74.932563,"",3,NA,"",NA,NA,"CHECK","NJ_CIG",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5333","Gaillardia_pulchella","Lasioglossum_pilosum",10556,"NCIG2013_2248","2013_BVT",2013,1,"6/12/13","BW","AM",2,"T","R","Lasioglossum","pilosum",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","MR",39.536073,-74.932563,"",3,NA,"",NA,NA,"KEPT","NJ_CIG",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5334","Gaillardia_pulchella","Halictus_ligatus",7991,"NCIG2013_2803","2013_MUT",2013,2,"7/9/13","MU","AM",4,"T","L","Halictus","ligatus",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JZ",40.610223,-74.908613,"",3,NA,"","",NA,"KEPT","Davis_CIG",1.82,2.452153309,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5335","Gaillardia_pulchella","Bombus_bimaculatus",84,"NAT.CIG2012_0089","2012_BWT",2012,1,"6/15/12","BW","PM",4,"T","L","Bombus","bimaculatus","","m","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",NA,"CHECK","Davis_CIG",4.348418605,8.733286243,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5336","Gaillardia_pulchella","Halictus_ligatus",10815,"XCIG2013_4705","2013_BVT",2013,3,"7/30/13","BW","AM",2,"T","","Halictus","ligatus",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","SM",39.536073,-74.932563,"",3,NA,"",NA,NA,"KEPT","NJ_CIG",1.82,2.452153309,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5337","Gaillardia_pulchella","Bombus_griseocollis",1615,"NAT.CIG2012_0261","2012_BWT",2012,2,"7/2/12","BW","PM",2,"T","R","Bombus","griseocollis","","m","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GKN",39.536073,-74.932563,"",1,"","","",NA,"CHECK","Davis_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5338","Gaillardia_pulchella","Agapostemon_virescens",7557,"NCIG2013_3243","2013_FHC",2013,2,"7/8/13","FH","PM",2,"C","L","Agapostemon","virescens",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","no","MR",40.694391,-74.754039,"",3,NA,"","",NA,"KEPT","Davis_NJ_CIG",2.085285714,2.794332176,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5339","Gaillardia_pulchella","Ceratina_mikmaqi",9898,"NCIG2013_6706","2013_FHT",2013,4,"9/3/13","FH","PM",3,"T","L","Ceratina","mikmaqi",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","MR",40.695583,-74.755843,"",3,NA,"2ndp","",NA,"KEPT","Davis_CIG",1.353354912,2.847966253,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5340","Gaillardia_pulchella","Bombus_griseocollis",10737,"XCIG2013_2716","2013_BVT",2013,2,"7/5/13","BW","AM",2,"T","","Bombus","griseocollis",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","MR",39.536073,-74.932563,"",3,NA,"",NA,NA,"CHECK","NJ_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5341","Gaillardia_pulchella","Bombus_griseocollis",1941,"NAT.CIG2012_0588","2012_BWT",2012,1,"6/15/12","BW","AM",4,"T","R","Bombus","griseocollis","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",NA,"CHECK","Davis_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5342","Gaillardia_pulchella","Bombus_impatiens",9026,"NCIG2013_5256","2013_MUT",2013,3,"8/16/13","MU","AM",4,"T","L","Bombus","impatiens",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","MR",40.610223,-74.908613,"",3,NA,"","",NA,"CHECK","Davis_CIG",4.930735632,9.853144515,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5343","Gaillardia_pulchella","Lasioglossum_pilosum",10773,"XCIG2013_2757","2013_BVT",2013,2,"7/5/13","BW","AM",3,"T","","Lasioglossum","pilosum",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JZ",39.536073,-74.932563,"",3,NA,"",NA,NA,"KEPT","NJ_CIG",1.222478261,1.673518762,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5344","Gaillardia_pulchella","Bombus_griseocollis",261,"NAT.CIG2012_0266","2012_BWT",2012,2,"7/2/12","BW","PM",4,"T","R","Bombus","griseocollis","","m","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",NA,"CHECK","Davis_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5345","Gaillardia_pulchella","Bombus_griseocollis",10577,"NCIG2013_2272","2013_BVT",2013,1,"6/12/13","BW","AM",4,"T","R","Bombus","griseocollis",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","GP",39.536073,-74.932563,"",3,NA,"",NA,NA,"CHECK","NJ_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5346","Gaillardia_pulchella","Megachile_petulans",2601,"NAT.CIG2012_1261","2012_BWT",2012,4,"8/23/12","BW","PM",1,"T","R","Megachile","petulans","","m","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",NA,"","","",NA,"KEPT","Davis_CIG",3.415428571,6.080635985,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5347","Gaillardia_pulchella","Bombus_griseocollis",10742,"XCIG2013_2722","2013_BVT",2013,2,"7/5/13","BW","AM",2,"T","","Bombus","griseocollis",NA,"f","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","MR",39.536073,-74.932563,"",3,NA,"",NA,NA,"CHECK","NJ_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5348","Gaillardia_pulchella","Halictus_ligatus_poeyi",2241,"NAT.CIG2012_0901","2012_BWT",2012,3,"8/7/12","BW","AM",3,"T","L","Halictus","ligatus_poeyi","","f","J.Ascher","","11/11/12","bee",NA,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JWB",39.536073,-74.932563,"",1,"","","",NA,"KEPT","Davis_CIG",1.700098312,2.296858078,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
"5349","Gaillardia_pulchella","Bombus_griseocollis",10870,"XCIG2013_4887","2013_BVT",2013,2,"7/3/13","BW","PM",3,"T","","Bombus","griseocollis",NA,"m","J_Gibbs","","11/11/13","bee",1,"GAPU","Gaillardia","pulchella","Gaillardia","pulchella","yes","JZ",39.536073,-74.932563,"",3,NA,"",NA,NA,"CHECK","NJ_CIG",4.992607843,9.971809194,"GAPU_d",6.023487628,1.683040464,"Gaillardia ","pulchella"
