uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,gs,ssp,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,genus_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo,problem?
NCIG2013_3402,2013_FHT,2013,2,7/8/13,FH,AM,4,T,L,Bombus,vagans,Bombus_vagans,,f,J_Gibbs,,0000-00-00,bee,,MEAR4,Mentha,arvensis,Mentha,arvensis,Mentha_arvensis,no,SM,40.695583,-74.755843,,NULL,,,
NCIG2013_3403,2013_FHT,2013,2,7/8/13,FH,AM,4,T,L,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,MEAR4,Mentha,arvensis,Mentha,arvensis,Mentha_arvensis,no,SM,40.695583,-74.755843,,NULL,,,
NCIG2013_3869,2013_FHT,2013,2,7/8/13,FH,PM,1,T,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,MEAR4,Mentha,arvensis,Mentha,arvensis,Mentha_arvensis,no,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3870,2013_FHT,2013,2,7/8/13,FH,PM,1,T,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,MEAR4,Mentha,arvensis,Mentha,arvensis,Mentha_arvensis,no,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3871,2013_FHT,2013,2,7/8/13,FH,PM,1,T,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,MEAR4,Mentha,arvensis,Mentha,arvensis,Mentha_arvensis,no,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3873,2013_FHT,2013,2,7/8/13,FH,PM,1,T,R,Augochlora,pura,Augochlora_pura,,f,J_Gibbs,,0000-00-00,bee,,MEAR4,Mentha,arvensis,Mentha,arvensis,Mentha_arvensis,no,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3899,2013_FHT,2013,2,7/8/13,FH,PM,1,T,L,Bombus,perplexus_seeTN,Bombus_perplexus_seeTN,,f,J_Gibbs,cf,0000-00-00,bee,,MEAR4,Mentha,arvensis,Mentha,arvensis,Mentha_arvensis,no,JZ,40.695583,-74.755843,det_not_100percent,NULL,,,
NCIG2013_3798,2013_FHT,2013,2,7/8/13,FH,PM,3,T,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MEAR4,Mentha,arvensis,Mentha,arvensis,Mentha_arvensis,no,GP?,40.695583,-74.755843,,NULL,,,
NCIG2013_3799,2013_FHT,2013,2,7/8/13,FH,PM,3,T,R,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,J_Gibbs,,0000-00-00,bee,,MEAR4,Mentha,arvensis,Mentha,arvensis,Mentha_arvensis,no,GP?,40.695583,-74.755843,,NULL,,,
NCIG2013_3050,2013_FHC,2013,2,7/8/13,FH,AM,1,C,L,Augochlorella,aurata,Augochlorella_aurata,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,JZ,40.694391,-74.754039,,NULL,,,
NCIG2013_3239,2013_FHC,2013,2,7/8/13,FH,AM,1,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,JZ,40.694391,-74.754039,,NULL,,,
NCIG2013_3240,2013_FHC,2013,2,7/8/13,FH,AM,1,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,JZ,40.694391,-74.754039,,NULL,,,
NCIG2013_3241,2013_FHC,2013,2,7/8/13,FH,AM,1,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,JZ,40.694391,-74.754039,,NULL,,,
NCIG2013_3242,2013_FHC,2013,2,7/8/13,FH,AM,1,C,R,Lasioglossum,versatum,Lasioglossum_versatum,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,JZ,40.694391,-74.754039,,NULL,,,
NCIG2013_3207,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3208,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3209,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,unkown,unkown,unkown_unkown,,,,,0000-00-00,moth,Black_yellow_moth____,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3210,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3211,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3212,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,unkown,unkown,unkown_unkown,,,,,0000-00-00,moth,Black_yellow_moth____,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3213,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Bombus,impatiens,Bombus_impatiens,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3214,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3215,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3216,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,unkown,unkown,unkown_unkown,,,,,0000-00-00,moth,Black_yellow_moth____,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3217,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Bombus,fervidus,Bombus_fervidus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3218,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3219,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Bombus,perplexus,Bombus_perplexus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3220,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Heriades,carinatus,Heriades_carinatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,syn._carinata,NULL,,,
NCIG2013_3221,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Heriades,carinatus,Heriades_carinatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,syn._carinata,NULL,,,
NCIG2013_3222,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Augochlorella,aurata,Augochlorella_aurata,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3223,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Ceratina,calcarata,Ceratina_calcarata,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3224,2013_FHC,2013,2,7/8/13,FH,AM,2,C,R,Ceratina,calcarata,Ceratina_calcarata,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3106,2013_FHC,2013,2,7/8/13,FH,AM,3,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3107,2013_FHC,2013,2,7/8/13,FH,AM,3,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3108,2013_FHC,2013,2,7/8/13,FH,AM,3,C,R,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3109,2013_FHC,2013,2,7/8/13,FH,AM,3,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3110,2013_FHC,2013,2,7/8/13,FH,AM,3,C,R,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3111,2013_FHC,2013,2,7/8/13,FH,AM,3,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3112,2013_FHC,2013,2,7/8/13,FH,AM,3,C,R,Augochlorella,aurata,Augochlorella_aurata,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3113,2013_FHC,2013,2,7/8/13,FH,AM,3,C,R,Hylaeus,mesillae,Hylaeus_mesillae,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3114,2013_FHC,2013,2,7/8/13,FH,AM,4,C,R,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,SM,40.694391,-74.754039,,NULL,,,
NCIG2013_3115,2013_FHC,2013,2,7/8/13,FH,AM,4,C,R,Augochlorella,aurata,Augochlorella_aurata,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,SM,40.694391,-74.754039,,NULL,,,
NCIG2013_3116,2013_FHC,2013,2,7/8/13,FH,AM,4,C,R,Augochlorella,aurata,Augochlorella_aurata,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,SM,40.694391,-74.754039,,NULL,,,
NCIG2013_3233,2013_FHC,2013,2,7/8/13,FH,AM,4,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,SM,40.694391,-74.754039,,NULL,,,
NCIG2013_3051,2013_FHC,2013,2,7/8/13,FH,PM,2,C,L,Augochlorella,aurata,Augochlorella_aurata,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3052,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3053,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3054,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3055,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3056,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3057,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3058,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3059,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3060,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Bombus,griseocollis,Bombus_griseocollis,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3061,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3062,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Heriades,carinatus,Heriades_carinatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3063,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Augochlorella,persimilis,Augochlorella_persimilis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3064,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,unkown,unkown,unkown_unkown,,,,,0000-00-00,moth,Black_yellow_moth____,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3065,2013_FHC,2013,2,7/8/13,FH,PM,2,C,R,Ceratina,calcarata,Ceratina_calcarata,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,MR,40.694391,-74.754039,,NULL,,,
NCIG2013_3737,2013_FHC,2013,2,7/8/13,FH,PM,3,C,R,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3735,2013_FHC,2013,2,7/8/13,FH,PM,3,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3736,2013_FHC,2013,2,7/8/13,FH,PM,3,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3738,2013_FHC,2013,2,7/8/13,FH,PM,3,C,R,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3739,2013_FHC,2013,2,7/8/13,FH,PM,3,C,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3779,2013_FHC,2013,2,7/8/13,FH,PM,3,C,L,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,GP,40.694391,-74.754039,,NULL,,,
NCIG2013_3169,2013_FHC,2013,2,7/8/13,FH,PM,4,C,L,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,SM,40.694391,-74.754039,,NULL,,,
NCIG2013_3171,2013_FHC,2013,2,7/8/13,FH,PM,4,C,L,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,SM,40.694391,-74.754039,,NULL,,,
NCIG2013_3172,2013_FHC,2013,2,7/8/13,FH,PM,4,C,L,unkown,unkown,unkown_unkown,,,,,0000-00-00,wasp,Pokey_black_butt_wasp___,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,no,SM,40.694391,-74.754039,,NULL,,,
NCIG2013_3227,2013_FHT,2013,2,7/8/13,FH,AM,1,T,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3173,2013_FHT,2013,2,7/8/13,FH,AM,1,T,L,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3174,2013_FHT,2013,2,7/8/13,FH,AM,1,T,L,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3175,2013_FHT,2013,2,7/8/13,FH,AM,1,T,L,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3176,2013_FHT,2013,2,7/8/13,FH,AM,1,T,L,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3177,2013_FHT,2013,2,7/8/13,FH,AM,1,T,L,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3178,2013_FHT,2013,2,7/8/13,FH,AM,1,T,L,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3179,2013_FHT,2013,2,7/8/13,FH,AM,1,T,L,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3180,2013_FHT,2013,2,7/8/13,FH,AM,1,T,L,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,yes,
NCIG2013_3181,2013_FHT,2013,2,7/8/13,FH,AM,1,T,L,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,yes,
NCIG2013_3182,2013_FHT,2013,2,7/8/13,FH,AM,1,T,L,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,yes,
NCIG2013_3183,2013_FHT,2013,2,7/8/13,FH,AM,1,T,L,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,yes,
NCIG2013_3184,2013_FHT,2013,2,7/8/13,FH,AM,1,T,L,Lasioglossum,versatum,Lasioglossum_versatum,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,yes,
NCIG2013_3185,2013_FHT,2013,2,7/8/13,FH,AM,1,T,L,Lasioglossum,hitchensi,Lasioglossum_hitchensi,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,yes,
NCIG2013_3225,2013_FHT,2013,2,7/8/13,FH,AM,1,T,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3226,2013_FHT,2013,2,7/8/13,FH,AM,1,T,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3228,2013_FHT,2013,2,7/8/13,FH,AM,1,T,R,Bombus,griseocollis,Bombus_griseocollis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3229,2013_FHT,2013,2,7/8/13,FH,AM,1,T,R,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3230,2013_FHT,2013,2,7/8/13,FH,AM,1,T,R,Lasioglossum,versatum,Lasioglossum_versatum,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3231,2013_FHT,2013,2,7/8/13,FH,AM,1,T,R,Lasioglossum,versatum,Lasioglossum_versatum,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3232,2013_FHT,2013,2,7/8/13,FH,AM,1,T,R,Augochlorella,persimilis,Augochlorella_persimilis,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,JZ,40.695583,-74.755843,,NULL,,,
NCIG2013_3092,2013_FHT,2013,2,7/8/13,FH,AM,2,T,L,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,40.695583,-74.755843,,NULL,,,
NCIG2013_3093,2013_FHT,2013,2,7/8/13,FH,AM,2,T,L,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,40.695583,-74.755843,,NULL,,,
NCIG2013_3094,2013_FHT,2013,2,7/8/13,FH,AM,2,T,L,Bombus,bimaculatus,Bombus_bimaculatus,,m,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,40.695583,-74.755843,,NULL,,,
NCIG2013_3095,2013_FHT,2013,2,7/8/13,FH,AM,2,T,L,Bombus,bimaculatus,Bombus_bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,Monarda_fistulosa,yes,MR,40.695583,-74.755843,,NULL,,,
